Latitude,Longitude,tsoil
45.5,24.4,7.952937803492092
45.5,24.5,3.794038123773119
45.5,24.6,2.2350940179770844
45.5,24.7,1.4623225539828546
45.5,24.8,0.18462186176257908
45.5,24.9,4.298049901849345
45.5,25.0,-1.4943392912490916
45.5,25.1,3.3879052588077263
45.5,25.2,1.4905026345696706
45.5,25.3,6.905299101146853
45.5,25.4,6.2971784275235185
45.5,25.5,4.647051864862059
45.5,25.6,4.956720735613163
45.5,25.7,2.5009949374935396
45.5,25.8,5.44418948238454
45.5,25.9,2.001954230808965
45.5,26.0,3.417255398284947
45.5,26.1,3.837692426903607
45.5,26.2,6.257513689430731
45.5,26.3,8.185609567104043
45.5,26.4,7.500724764955078
45.5,26.5,8.325396735199938
45.5,26.6,8.9093248269449
45.5,26.7,9.657801425767117
45.5,26.8,9.776133381547739
45.5,26.9,11.596171092054973
45.5,27.0,11.065807418121754
45.5,27.1,12.211664944725706
45.5,27.2,12.544247339601169
45.5,27.3,12.647643868168261
45.5,27.4,12.577624754623406
45.5,27.5,12.603643971484678
45.5,27.6,12.627085959293275
45.5,27.7,12.64017667114374
45.5,27.8,12.642811240830614
45.5,27.9,12.544956607087574
45.5,28.0,12.636071391672699
45.5,28.1,12.907170678789157
45.5,28.2,12.802989461721316
45.5,28.3,13.085398284946818
45.5,29.2,13.670578572166477
45.5,29.3,13.808004442607766
45.5,29.4,13.875621448496737
45.5,29.5,13.920783138753821
45.4,20.8,13.037808141336958
45.4,20.9,13.082126769294383
45.4,21.0,13.113472982746131
45.4,21.1,13.096053311292431
45.4,21.2,13.039685401384409
45.4,21.3,12.960328546337315
45.4,21.4,12.875473705961374
45.4,21.5,12.664805248476027
45.4,21.6,12.516222750284077
45.4,21.7,12.170177704308268
45.4,21.8,11.592450149808874
45.4,21.9,11.816455728897623
45.4,22.0,11.632583944622448
45.4,22.1,11.544386300237617
45.4,22.2,11.634610496952163
45.4,22.3,11.076024899266436
45.4,22.4,7.403726624651322
45.4,22.5,6.593751420601306
45.4,22.6,6.706707304473602
45.4,22.7,1.387732203740049
45.4,22.8,2.1800867858249844
45.4,22.9,2.124796466577133
45.4,23.0,2.4981036264076844
45.4,23.1,2.7996797189792306
45.4,23.2,7.284524227709364
45.4,23.3,8.571064676102832
45.4,23.4,7.418157350965968
45.4,23.5,6.397277611323457
45.4,23.6,2.7538283913627364
45.4,23.7,3.9286336398388264
45.4,23.8,0.8751926851947527
45.4,23.9,5.340698935840493
45.4,24.0,8.56508781898956
45.4,24.1,8.8341145779523
45.4,24.2,9.393522574646092
45.4,24.3,10.951735199917373
45.4,24.4,8.52063539621865
45.4,24.5,6.013730757309646
45.4,24.6,6.140736129765464
45.4,24.7,7.0385892137617665
45.4,24.8,8.051904638909
45.4,24.9,4.010225229879104
45.4,25.0,6.323581465027383
45.4,25.1,5.116424733960086
45.4,25.2,7.238662568447124
45.4,25.3,3.761360161173676
45.4,25.4,1.2215750594069672
45.4,25.5,4.605737679512371
45.4,25.6,2.2780586837483314
45.4,25.7,3.4568689947309115
45.4,25.8,6.235061473292698
45.4,25.9,5.442595309432801
45.4,26.0,7.330801219134186
45.4,26.1,6.458524124393014
45.4,26.2,8.103259117677426
45.4,26.3,9.204097530736634
45.4,26.4,8.623374832110771
45.4,26.5,10.018155284636823
45.4,26.6,10.909079450356462
45.4,26.7,11.441485174088267
45.4,26.8,11.162199090815207
45.4,26.9,11.16960636429383
45.4,27.0,12.01818472982754
45.4,27.1,12.392300340944407
45.4,27.2,12.579978820126085
45.4,27.3,12.655644694699795
45.4,27.4,12.699307779729356
45.4,27.5,12.655629197231159
45.4,27.6,12.685504700898898
45.4,27.7,12.71094379584669
45.4,27.8,12.751625167889236
45.4,27.9,12.808530323380575
45.4,28.0,12.855719599132183
45.4,28.1,12.948420807934621
45.4,28.2,13.073144952991072
45.4,28.3,13.128309742742006
45.4,28.4,13.172448600061974
45.4,28.8,13.395349209629074
45.4,28.9,13.527556049178626
45.4,29.0,13.684658539105273
45.4,29.1,13.75325291868991
45.4,29.2,13.810620415332108
45.4,29.3,13.835171505320833
45.4,29.4,13.904316561628297
45.4,29.5,13.942637152598255
45.4,29.6,13.97038227089581
45.4,29.7,14.010946895340261
45.3,20.9,13.154427110238665
45.3,21.0,13.201953714226718
45.3,21.1,13.189835726831271
45.3,21.2,13.157592726521319
45.3,21.3,13.115976857113331
45.3,21.4,13.064114061369997
45.3,21.5,12.808117057547266
45.3,21.6,12.238841305920054
45.3,21.7,11.700601818369712
45.3,21.8,11.515480938113475
45.3,21.9,11.625903502427901
45.3,22.0,11.066461411302859
45.3,22.1,7.187712573613011
45.3,22.2,10.263231222233694
45.3,22.3,10.75868633123252
45.3,22.4,7.756749147639172
45.3,22.5,5.426719702448602
45.3,22.6,1.4753926025415893
45.3,22.7,2.185959809897717
45.3,22.8,4.795862692426895
45.3,22.9,0.21047628887281705
45.3,23.0,6.964316045046044
45.3,23.1,6.775972724454992
45.3,23.2,4.145680338877986
45.3,23.3,4.52181010434961
45.3,23.4,5.960263973550952
45.3,23.5,4.591794606880878
45.3,23.6,5.794645107965719
45.3,23.7,3.2824873437338518
45.3,23.8,3.605181836966622
45.3,23.9,4.212003306126668
45.3,24.0,3.6651027998760193
45.3,24.1,4.813884698832559
45.3,24.2,5.453406343630558
45.3,24.3,9.506939766504818
45.3,24.4,8.754552123153182
45.3,24.5,9.462905775390087
45.3,24.6,8.192341667527673
45.3,24.7,7.348544271102353
45.3,24.8,9.513412026035732
45.3,24.9,8.890879739642564
45.3,25.0,8.847155697902707
45.3,25.1,7.794576919103211
45.3,25.2,6.90509505114168
45.3,25.3,1.1440887488376832
45.3,25.4,2.610039776836451
45.3,25.5,5.855096084306191
45.3,25.6,5.591993491063116
45.3,25.7,8.077149498915194
45.3,25.8,5.248738506044015
45.3,25.9,8.400391569377042
45.3,26.0,9.453468333505516
45.3,26.1,8.731213451802834
45.3,26.2,9.962526087405731
45.3,26.3,9.911091021799809
45.3,26.4,10.610801219134178
45.3,26.5,11.638648104142955
45.3,26.6,11.782666081206726
45.3,26.7,11.850738712677032
45.3,26.8,11.826175224713275
45.3,26.9,11.78346626717629
45.3,27.0,12.432198574232938
45.3,27.1,12.571635499535047
45.3,27.2,12.685464924062371
45.3,27.3,12.75815580121918
45.3,27.4,12.731884492199649
45.3,27.5,12.727361814236902
45.3,27.6,12.753595412749199
45.3,27.7,12.786471226366288
45.3,27.8,12.795293935323874
45.3,27.9,12.867884078933761
45.3,28.0,12.93039311912392
45.3,28.1,12.944763921892756
45.3,28.2,12.975062506457395
45.3,28.3,13.109009711747126
45.3,28.4,13.171979543341253
45.3,28.5,13.261764645107919
45.3,28.6,13.371026965595643
45.3,28.7,13.472286393222404
45.3,28.8,13.557076144229777
45.3,28.9,13.6499157970865
45.3,29.0,13.728173881599323
45.3,29.1,13.793437855150302
45.3,29.2,13.848896063642773
45.3,29.3,13.894920446327049
45.3,29.4,13.939625994420862
45.3,29.5,13.957779212728516
45.3,29.6,14.01308967868567
45.3,29.7,14.042820022729378
45.2,21.1,13.285387436718608
45.2,21.2,13.269122326686647
45.2,21.3,13.085662258497768
45.2,21.4,12.986118917243472
45.2,21.5,12.632175844612116
45.2,21.6,12.602516272342173
45.2,21.7,12.273511209835782
45.2,21.8,12.132497158797447
45.2,21.9,11.160131211902028
45.2,22.0,9.28520611633431
45.2,22.1,7.068104659572235
45.2,22.2,8.857072011571447
45.2,22.3,10.372487343733921
45.2,22.4,7.112629403863993
45.2,22.5,7.767109205496467
45.2,22.6,1.996802872197547
45.2,22.7,6.8349095980989585
45.2,22.8,7.566843165616285
45.2,22.9,4.740826531666481
45.2,23.0,7.834076350862682
45.2,23.1,6.769721562144874
45.2,23.2,9.363509660088868
45.2,23.3,8.812243516892204
45.2,23.4,9.200891104452948
45.2,23.5,8.834322760615795
45.2,23.6,9.358720942246089
45.2,23.7,9.127641285256756
45.2,23.8,9.14009246823019
45.2,23.9,9.104313462134527
45.2,24.0,7.911152495092463
45.2,24.1,9.480493852670682
45.2,24.2,9.915663808244668
45.2,24.3,10.60101353445601
45.2,24.4,10.758491063126355
45.2,24.5,10.041465543961191
45.2,24.6,10.412787478045242
45.2,24.7,10.516792540551736
45.2,24.8,9.477586010951507
45.2,24.9,10.310819299514383
45.2,25.0,10.040285670007204
45.2,25.1,9.437897510073366
45.2,25.2,8.737598925508747
45.2,25.3,7.978060233495145
45.2,25.4,8.506935633846503
45.2,25.5,8.759099080483505
45.2,25.6,8.5121355511933
45.2,25.7,8.749355305300123
45.2,25.8,9.461050728381082
45.2,25.9,10.553179564004504
45.2,26.0,10.355562041533142
45.2,26.1,10.87998708544276
45.2,26.2,10.624255088335607
45.2,26.3,9.393528773633658
45.2,26.4,11.311676826118386
45.2,26.5,10.136440231428885
45.2,26.6,12.12928091745021
45.2,26.7,12.242647484244197
45.2,26.8,12.508020973241038
45.2,26.9,12.555257257981266
45.2,27.0,12.643554602748171
45.2,27.1,12.718266349829456
45.2,27.2,12.781485174088191
45.2,27.3,12.785894720528972
45.2,27.4,12.818473499328418
45.2,27.5,12.815050108482339
45.2,27.6,12.839096497572003
45.2,27.7,12.841456762062162
45.2,27.8,12.89908668250849
45.2,27.9,12.952938320074413
45.2,28.0,12.979800082653174
45.2,28.1,12.985830664324892
45.2,28.2,12.92183438371738
45.2,28.3,12.13789027792127
45.2,28.4,11.94278127905773
45.2,28.5,13.08423494162618
45.2,28.6,13.037007438785054
45.2,28.7,13.432436202087038
45.2,28.8,13.560634879636384
45.2,28.9,13.656464510796622
45.2,29.0,13.736435065606026
45.2,29.1,13.82970141543556
45.2,29.2,13.89541843165616
45.2,29.3,13.944557288976076
45.2,29.4,13.986169025725786
45.2,29.5,14.022391776009709
45.2,29.6,14.052923339187707
45.2,29.7,14.079245789854031
45.2,29.8,14.100586837482961
45.1,21.4,12.903436305403423
45.1,21.5,12.230028928608316
45.1,21.6,12.982397974997381
45.1,21.7,12.195975823948853
45.1,21.8,10.765053724558289
45.1,21.9,9.47428246719698
45.1,22.0,6.137098357268325
45.1,22.1,6.380178737472891
45.1,22.2,9.140101766711421
45.1,22.3,9.649337224919929
45.1,22.4,8.383815993387769
45.1,22.5,6.398599545407567
45.1,22.6,4.491599855356957
45.1,22.7,8.210803285463369
45.1,22.8,9.884932327719833
45.1,22.9,8.746540448393464
45.1,23.0,10.290306849881238
45.1,23.1,11.280917450149863
45.1,23.2,11.26603781382373
45.1,23.3,11.865544994317611
45.1,23.4,11.090345076970774
45.1,23.5,10.82169129042259
45.1,23.6,11.397100940179756
45.1,23.7,11.404597065812581
45.1,23.8,11.227034301064245
45.1,23.9,9.729241657195965
45.1,24.0,11.039677136067821
45.1,24.1,11.23217739435891
45.1,24.2,12.053926541998138
45.1,24.3,11.47354427110238
45.1,24.4,11.629278851120974
45.1,24.5,10.928031821469089
45.1,24.6,10.254709680752192
45.1,24.7,9.881421634466358
45.1,24.8,10.49421272858772
45.1,24.9,10.155471639632228
45.1,25.0,10.845172021903103
45.1,25.1,10.588123256534788
45.1,25.2,10.212319971071384
45.1,25.3,9.98795381754313
45.1,25.4,9.966773943589246
45.1,25.5,8.915788304576944
45.1,25.6,9.551435065605961
45.1,25.7,10.289119743775194
45.1,25.8,10.982564831077559
45.1,25.9,11.3701663394979
45.1,26.0,11.692404173984947
45.1,26.1,11.768287013121165
45.1,26.2,12.047534352722359
45.1,26.3,10.794043806178362
45.1,26.4,10.351876226882979
45.1,26.5,11.356991424733934
45.1,26.6,12.312834487033808
45.1,26.7,12.730179254055246
45.1,26.8,12.668946172125226
45.1,26.9,12.81410476288878
45.1,27.0,12.835271205703028
45.1,27.1,12.861769810930868
45.1,27.2,12.887698625891149
45.1,27.3,12.896492922822588
45.1,27.4,12.893674449839853
45.1,27.5,12.871547163963244
45.1,27.6,12.909366153528236
45.1,27.7,12.936187622688307
45.1,27.8,12.949158487447072
45.1,27.9,13.010058373798882
45.1,28.0,13.028696146296125
45.1,28.1,13.065393635706203
45.1,28.2,12.329132141750144
45.1,28.3,12.629856390122969
45.1,28.4,12.742840686021237
45.1,28.5,12.641434549023673
45.1,28.6,12.965392602541582
45.1,28.7,13.295555842545768
45.1,28.8,13.103071598305641
45.1,28.9,13.414134724661682
45.1,29.0,13.620439611530122
45.1,29.1,13.881987808657959
45.1,29.2,13.943336088438834
45.1,29.3,13.993950304783537
45.1,29.4,14.03305610083675
45.1,29.5,14.063997830354465
45.1,29.6,14.090752143816658
45.1,29.7,14.109702965182285
45.0,21.3,13.398455935530574
45.0,21.4,13.446285773323668
45.0,21.5,13.323113958053543
45.0,21.6,12.69854788717842
45.0,21.7,12.221564727761193
45.0,21.8,8.858192478561831
45.0,21.9,10.499342907325172
45.0,22.0,9.02020921582808
45.0,22.1,9.711030581671617
45.0,22.2,10.80921376175221
45.0,22.3,11.077602025002681
45.0,22.4,9.36132916623624
45.0,22.5,9.662013121190256
45.0,22.6,5.728262217171178
45.0,22.7,8.33641491889658
45.0,22.8,10.525346626717669
45.0,22.9,11.872493542721418
45.0,23.0,11.416759995867364
45.0,23.1,12.371160243826829
45.0,23.2,12.464549540241785
45.0,23.3,12.48400299617728
45.0,23.4,12.149697799359464
45.0,23.5,12.026793057134041
45.0,23.6,11.970638495712384
45.0,23.7,11.49706322967252
45.0,23.8,11.676710920549528
45.0,23.9,11.167817439818077
45.0,24.0,11.179714846575033
45.0,24.1,11.650435995454092
45.0,24.2,12.405495918999948
45.0,24.3,12.346572476495592
45.0,24.4,11.705463374315594
45.0,24.5,11.138034920962944
45.0,24.6,10.920998553569543
45.0,24.7,11.279154354788563
45.0,24.8,10.712308606260946
45.0,24.9,11.411054861039334
45.0,25.0,10.608393429073244
45.0,25.1,10.82853497262118
45.0,25.2,10.849254055171002
45.0,25.3,10.902421737782845
45.0,25.4,11.092457381960973
45.0,25.5,11.452565347659874
45.0,25.6,10.818786031614916
45.0,25.7,10.725940179770696
45.0,25.8,11.541800805868407
45.0,25.9,11.846883975617347
45.0,26.0,12.167695009815098
45.0,26.1,12.251143713193507
45.0,26.2,11.84560750077487
45.0,26.3,12.294292798842836
45.0,26.4,12.453464200847188
45.0,26.5,12.624839342907256
45.0,26.6,12.75493646037815
45.0,26.7,12.857285876640146
45.0,26.8,12.85400454592414
45.0,26.9,12.97953094327929
45.0,27.0,12.989440024795893
45.0,27.1,12.940460274821826
45.0,27.2,12.952020869924532
45.0,27.3,12.98637462547781
45.0,27.4,12.940095567723967
45.0,27.5,12.91958415125529
45.0,27.6,12.920981506354007
45.0,27.7,12.981576092571533
45.0,27.8,13.041378758136098
45.0,27.9,13.062518338671305
45.0,28.0,13.056967145366214
45.0,28.1,13.121297138134087
45.0,28.2,12.971274925095578
45.0,28.3,12.185154974687507
45.0,28.4,12.554397665048054
45.0,28.5,12.839672486827151
45.0,28.6,13.226459344973675
45.0,28.7,13.363548920343051
45.0,28.8,13.232561731583957
45.0,28.9,13.751365843578903
45.0,29.0,13.86510744911668
45.0,29.1,13.921702138650687
45.0,29.2,13.91157815890077
45.0,29.3,14.047720322347358
45.0,29.4,14.081503771050668
45.0,29.5,14.109128009091917
45.0,29.6,14.12866515135857
45.0,29.7,14.144101146812627
44.9,21.3,13.37130592003308
44.9,21.4,13.512324620312022
44.9,21.5,12.941679409029819
44.9,21.6,12.620610600268678
44.9,21.7,12.108306643248262
44.9,21.8,10.733284946792066
44.9,21.9,9.950393635706192
44.9,22.0,11.637441367909933
44.9,22.1,10.684665771257368
44.9,22.2,9.38424888934807
44.9,22.3,9.443111375142067
44.9,22.4,9.698172331852495
44.9,22.5,8.687523504494234
44.9,22.6,9.869053621241939
44.9,22.7,10.56599855356959
44.9,22.8,11.61697954334127
44.9,22.9,12.022674863105635
44.9,23.0,11.67111116850913
44.9,23.1,11.70356855047013
44.9,23.2,12.61269552639733
44.9,23.3,12.259003512759612
44.9,23.4,12.516349829527783
44.9,23.5,12.370410166339484
44.9,23.6,11.358291662361747
44.9,23.7,11.97413679099078
44.9,23.8,11.977323587147442
44.9,23.9,11.637913007542059
44.9,24.0,11.924459654922984
44.9,24.1,11.312781279057747
44.9,24.2,12.254279367703253
44.9,24.3,12.333998863518927
44.9,24.4,11.888074697799375
44.9,24.5,11.425230395702027
44.9,24.6,11.331517718772544
44.9,24.7,11.43085029445193
44.9,24.8,11.5424258704411
44.9,24.9,11.763485380721143
44.9,25.0,11.147055997520434
44.9,25.1,11.427668147535938
44.9,25.2,11.13774356855051
44.9,25.3,11.244490649860568
44.9,25.4,11.539000413265844
44.9,25.5,11.685133794813488
44.9,25.6,11.913186279574399
44.9,25.7,11.972344767021376
44.9,25.8,12.041547163963198
44.9,25.9,12.174964872404118
44.9,26.0,12.37036005785718
44.9,26.1,12.523352102489861
44.9,26.2,12.736154561421666
44.9,26.3,12.764077384027196
44.9,26.4,12.868067465647218
44.9,26.5,12.910908151668597
44.9,26.6,12.863993697696088
44.9,26.7,12.841618968901722
44.9,26.8,12.97368064882727
44.9,26.9,12.998748321107527
44.9,27.0,13.01881082756486
44.9,27.1,13.033941006302292
44.9,27.2,13.053447670213865
44.9,27.3,13.021986775493298
44.9,27.4,13.004855356958378
44.9,27.5,13.021916520301637
44.9,27.6,13.034480834796987
44.9,27.7,13.087358198160986
44.9,27.8,13.1435886971795
44.9,27.9,13.174862589110496
44.9,28.0,13.165539828494644
44.9,28.1,13.20242690360581
44.9,28.2,13.062636636016006
44.9,28.3,12.500379171402002
44.9,28.4,11.721542514722602
44.9,28.5,12.767872197541164
44.9,28.6,12.946539931811156
44.9,28.7,13.124857939869722
44.9,28.8,13.716749147639186
44.9,28.9,13.847142266763013
44.9,29.0,13.954531976443834
44.9,29.1,14.025301167476023
44.9,29.2,14.066923752453688
44.9,29.3,14.102351482591136
44.9,29.4,14.131242380411207
44.9,29.5,14.036500671557022
44.9,29.6,14.048953920859603
44.9,29.7,14.058872817439841
44.8,21.3,13.707454282467138
44.8,21.4,12.153428556668999
44.8,21.5,13.226443330922637
44.8,21.6,12.692231118917203
44.8,21.7,11.51549178634154
44.8,21.8,10.908088128938992
44.8,21.9,9.865451492922798
44.8,22.0,9.940510383303986
44.8,22.1,8.299565554292775
44.8,22.2,7.442958983366046
44.8,22.3,10.189683851637517
44.8,22.4,10.93226521334857
44.8,22.5,12.0717853083996
44.8,22.6,9.399311395805384
44.8,22.7,11.311928401694345
44.8,22.8,11.941456762062167
44.8,22.9,11.847410889554707
44.8,23.0,12.078533939456515
44.8,23.1,11.954649240624047
44.8,23.2,12.570615249509226
44.8,23.3,12.915113131521892
44.8,23.4,11.584975720632267
44.8,23.5,12.789564521128163
44.8,23.6,11.778022522987895
44.8,23.7,12.179335158590767
44.8,23.8,11.47194079966944
44.8,23.9,11.785710817233182
44.8,24.0,12.057408306643215
44.8,24.1,12.245562041533185
44.8,24.2,12.437671247029572
44.8,24.3,12.5501988841823
44.8,24.4,11.695275338361384
44.8,24.5,11.572127285876538
44.8,24.6,11.673137204256669
44.8,24.7,11.78606312635602
44.8,24.8,11.626849881186095
44.8,24.9,11.818045769191036
44.8,25.0,12.004892550883424
44.8,25.1,11.96104401281117
44.8,25.2,11.823802562248103
44.8,25.3,11.79973602644897
44.8,25.4,11.919763921892832
44.8,25.5,12.114766504804228
44.8,25.6,12.255540861659272
44.8,25.7,12.34978303543756
44.8,25.8,12.376237214588208
44.8,25.9,12.448576815786678
44.8,26.0,12.614197747701182
44.8,26.1,12.816653063333028
44.8,26.2,12.892657299307775
44.8,26.3,12.885356958363452
44.8,26.4,12.904274201880375
44.8,26.5,12.920326480008342
44.8,26.6,12.938564934394096
44.8,26.7,12.906312635602871
44.8,26.8,12.98938784998444
44.8,26.9,13.000625064572768
44.8,27.0,13.06532906291974
44.8,27.1,13.056257361297764
44.8,27.2,13.056113234838326
44.8,27.3,13.082836553362993
44.8,27.4,13.093510176671156
44.8,27.5,13.110339394565582
44.8,27.6,13.145536212418603
44.8,27.7,13.161132864965454
44.8,27.8,13.191109618762264
44.8,27.9,13.157244550056832
44.8,28.0,13.136746048145431
44.8,28.1,13.250369872920698
44.8,28.2,12.740633846471793
44.8,28.3,12.697344767021391
44.8,28.4,11.959372352515858
44.8,28.5,12.108877466680449
44.8,28.6,13.134109412129328
44.8,28.7,13.377100940179808
44.8,28.8,13.30185039776824
44.8,28.9,13.8983474532493
44.8,29.0,13.997480628164002
44.8,29.1,14.060563591280058
44.8,29.2,14.05503719392498
44.8,29.3,14.002954334125418
44.8,29.4,13.987119020559994
44.8,29.5,13.997276061576596
44.8,29.6,14.005110032028128
44.7,21.4,13.650424114061401
44.7,21.5,13.393655852877329
44.7,21.6,13.38794451906189
44.7,21.7,10.864255604917842
44.7,21.8,11.420758859386309
44.7,21.9,11.58616489306742
44.7,22.0,11.772544684368162
44.7,22.1,10.932400041326517
44.7,22.2,10.573260667424304
44.7,22.3,10.652506973860882
44.7,22.4,12.801112718256006
44.7,22.5,13.144799566070873
44.7,22.6,12.389342390742847
44.7,22.7,12.747992044632747
44.7,22.8,11.255849261287345
44.7,22.9,12.110436512036367
44.7,23.0,11.987184109928762
44.7,23.1,12.038835106932545
44.7,23.2,12.117371112718295
44.7,23.3,12.943285463374274
44.7,23.4,13.021623618142353
44.7,23.5,12.98988996797192
44.7,23.6,12.02610238661017
44.7,23.7,12.015201467093695
44.7,23.8,11.8700268622792
44.7,23.9,12.263428556669094
44.7,24.0,12.142489926645295
44.7,24.1,11.908106725901469
44.7,24.2,12.102020353342347
44.7,24.3,12.523326789957586
44.7,24.4,11.946549230292455
44.7,24.5,11.907975513999428
44.7,24.6,11.790222646967583
44.7,24.7,11.937782312222362
44.7,24.8,11.976598822192319
44.7,24.9,11.913731790474175
44.7,25.0,12.12964459138337
44.7,25.1,12.129686951131312
44.7,25.2,12.236445397251789
44.7,25.3,12.232693976650507
44.7,25.4,12.290800185969614
44.7,25.5,12.32275596652539
44.7,25.6,12.438959086682457
44.7,25.7,12.515423080896772
44.7,25.8,12.500580638495755
44.7,25.9,12.622017253848568
44.7,26.0,12.602129352205724
44.7,26.1,12.841077074077962
44.7,26.2,12.850397251782189
44.7,26.3,12.893892447566888
44.7,26.4,12.87966370492818
44.7,26.5,13.004050521748072
44.7,26.6,13.057020353342285
44.7,26.7,13.043572166546133
44.7,26.8,13.057467713606831
44.7,26.9,13.074184316561633
44.7,27.0,13.131328133071635
44.7,27.1,13.169393532389789
44.7,27.2,13.163524640975298
44.7,27.3,13.176722285360123
44.7,27.4,13.168039570203524
44.7,27.5,13.173285463374299
44.7,27.6,13.218143403244072
44.7,27.7,13.24141595206118
44.7,27.8,13.242900609567108
44.7,27.9,13.197103006508856
44.7,28.0,13.051241347246595
44.7,28.1,12.962996177290979
44.7,28.2,12.989458105176185
44.7,28.3,12.563416675276354
44.7,28.4,12.589735509866696
44.7,28.5,12.223088128938956
44.7,28.6,13.240419464820771
44.7,28.7,13.650939663188359
44.7,28.8,13.84545200950507
44.7,28.9,13.966850397768438
44.7,29.0,13.97412077693977
44.7,29.1,13.976027998760104
44.7,29.2,13.999525777456274
44.6,21.6,12.692824155387942
44.6,21.7,10.769322244033484
44.6,21.8,10.680069738609351
44.6,21.9,12.94883407376792
44.6,22.0,13.184081000103278
44.6,22.1,8.82881754313456
44.6,22.2,10.104655439611513
44.6,22.3,9.937131935117275
44.6,22.4,11.120933980783175
44.6,22.5,12.571816303337132
44.6,22.6,13.708046285773365
44.6,22.7,13.73551916520298
44.6,22.8,12.165508316974908
44.6,22.9,12.390947928504993
44.6,23.0,11.889603781382418
44.6,23.1,12.759834693666555
44.6,23.2,12.333951337948111
44.6,23.3,12.581851430932984
44.6,23.4,13.061999690050651
44.6,23.5,13.123608327306584
44.6,23.6,12.41599855356961
44.6,23.7,12.704115094534544
44.6,23.8,12.396449013327835
44.6,23.9,12.037041533216271
44.6,24.0,12.195178220890627
44.6,24.1,12.258292695526332
44.6,24.2,12.14346575059406
44.6,24.3,12.643877983262788
44.6,24.4,12.175176154561356
44.6,24.5,12.173072631470207
44.6,24.6,12.114918379997938
44.6,24.7,12.07596032648001
44.6,24.8,12.067093191445347
44.6,24.9,12.363001859696235
44.6,25.0,12.273748837689892
44.6,25.1,12.312845851844164
44.6,25.2,12.21963477631999
44.6,25.3,12.32070565141024
44.6,25.4,12.432022419671389
44.6,25.5,12.47941522884593
44.6,25.6,12.495161690257229
44.6,25.7,12.663276164893013
44.6,25.8,12.706025415848845
44.6,25.9,12.708811344147135
44.6,26.0,12.723104142989973
44.6,26.1,12.771563178014256
44.6,26.2,12.877026035747505
44.6,26.3,12.870353858869839
44.6,26.4,12.929159004029302
44.6,26.5,13.000439094947847
44.6,26.6,12.98867548300438
44.6,26.7,13.01276268209522
44.6,26.8,13.038494162620168
44.6,26.9,13.205596135964452
44.6,27.0,13.23529083583018
44.6,27.1,13.235132761648954
44.6,27.2,13.271868994730925
44.6,27.3,13.262597375761935
44.6,27.4,13.282385577022426
44.6,27.5,13.289451906188722
44.6,27.6,13.329716396321919
44.6,27.7,13.32387023452837
44.6,27.8,13.256578675483015
44.6,27.9,13.237080276888067
44.6,28.0,13.3803791714021
44.6,28.1,13.337358198160883
44.6,28.2,12.86073871267693
44.6,28.3,13.011829217894466
44.6,28.4,13.042762682095244
44.6,28.5,12.755909184833202
44.6,28.6,12.934010228329335
44.6,28.7,13.467062713090169
44.6,28.8,13.847286393222396
44.6,28.9,13.906293005475755
44.6,29.0,13.965425663808222
44.5,22.0,11.557128319041238
44.5,22.1,12.103881599338864
44.5,22.2,13.283263766918036
44.5,22.3,11.72181475359018
44.5,22.4,13.323374832110757
44.5,22.5,13.780302717222819
44.5,22.6,13.71710455625583
44.5,22.7,13.565593036470759
44.5,22.8,12.936683541688177
44.5,22.9,12.090694286599883
44.5,23.0,12.045448910011357
44.5,23.1,12.127455315631757
44.5,23.2,12.696581258394424
44.5,23.3,12.878652753383646
44.5,23.4,12.587421221200579
44.5,23.5,12.7349504081
44.5,23.6,12.871516685608004
44.5,23.7,12.773410476288783
44.5,23.8,12.439858456452084
44.5,23.9,12.312884078933822
44.5,24.0,12.34276164893068
44.5,24.1,12.295371422667683
44.5,24.2,12.470723731790388
44.5,24.3,12.740043392912494
44.5,24.4,12.401299721045604
44.5,24.5,12.278597479078362
44.5,24.6,12.481682508523633
44.5,24.7,12.386959913214252
44.5,24.8,12.260826015084145
44.5,24.9,12.271226366360203
44.5,25.0,12.316799256121419
44.5,25.1,12.385402417605105
44.5,25.2,12.41625219547474
44.5,25.3,12.511421117884094
44.5,25.4,12.602778696146258
44.5,25.5,12.570409133174955
44.5,25.6,12.53231118917246
44.5,25.7,12.773779316045017
44.5,25.8,12.791602954850674
44.5,25.9,12.88154923029239
44.5,26.0,12.910833763818593
44.5,26.1,12.884862072528096
44.5,26.2,12.965736129765402
44.5,26.3,12.974765471639639
44.5,26.4,12.998760719082558
44.5,26.5,13.094097530736589
44.5,26.6,13.061022832937347
44.5,26.7,13.10799204463273
44.5,26.8,13.121202086992406
44.5,26.9,13.132374212212023
44.5,27.0,13.18351430932942
44.5,27.1,13.207283293728695
44.5,27.2,13.266238247752947
44.5,27.3,13.268917243516873
44.5,27.4,13.278139270585791
44.5,27.5,13.275334745324942
44.5,27.6,13.252518855253573
44.5,27.7,13.103286496538923
44.5,27.8,13.160612150015371
44.5,27.9,13.27177910941212
44.5,28.0,13.429057753900139
44.5,28.1,13.18600785205075
44.5,28.2,13.23267382994117
44.5,28.3,12.669628577332354
44.5,28.4,13.245301167476004
44.5,28.5,13.372572579811955
44.5,28.6,13.205721148879059
44.5,28.7,13.591239280917568
44.5,28.8,13.825645211282158
44.5,28.9,13.911227916106998
44.4,22.1,11.06751110651927
44.4,22.2,11.63389348073151
