Latitude,Longitude,tmed
45.5,24.5,4.141141130282054
45.5,24.6,2.3168762268829552
45.5,24.7,2.223367083376376
45.5,24.8,0.9636279574336222
45.5,24.9,5.092225953094329
45.5,25.0,-0.4947308606260989
45.5,25.1,3.8072275028412004
45.5,25.2,2.3584388883149026
45.5,25.3,6.878625374522153
45.5,25.4,6.046779109412131
45.5,25.5,4.485743878499867
45.5,25.6,4.692440851327615
45.5,25.7,2.862309639425563
45.5,25.8,4.950809484450879
45.5,25.9,2.288267899576401
45.5,26.0,3.3806111168509307
45.5,26.1,3.6077435685504757
45.5,26.2,5.216782725488181
45.5,26.3,7.1273959086682765
45.5,26.4,6.1559004029341855
45.5,26.5,7.013025105899318
45.5,26.6,7.702985845645238
45.5,26.7,8.387672796776492
45.5,26.8,8.41884337224921
45.5,26.9,10.25954695733035
45.5,27.0,9.455155491269835
45.5,27.1,10.545472156214515
45.5,27.2,10.767066845748538
45.5,27.3,10.780326996590576
45.5,27.4,10.663835106932583
45.5,27.5,10.669347039983501
45.5,27.6,10.680288252918693
45.5,27.7,10.70354840376065
45.5,27.8,10.673087095774337
45.5,27.9,10.64704256638079
45.5,28.0,10.723120157040986
45.5,28.1,11.03466267176361
45.5,28.2,10.735413782415527
45.5,28.3,11.107798326273382
45.5,29.2,11.347784895133806
45.5,29.3,11.466968178530777
45.5,29.4,11.503576815786733
45.5,29.5,11.525676722801958
45.4,20.8,11.186798739539134
45.4,20.9,11.217605641078642
45.4,21.0,11.259181217067885
45.4,21.1,11.279436925302177
45.4,21.2,11.238598512243003
45.4,21.3,11.208065399318123
45.4,21.4,11.103205909701371
45.4,21.5,10.971177291042396
45.4,21.6,10.853149085649319
45.4,21.7,10.62086785824988
45.4,21.8,10.14464614113028
45.4,21.9,10.574099080483506
45.4,22.0,10.373009608430639
45.4,22.1,10.251421634466414
45.4,22.2,10.42034920962909
45.4,22.3,10.137348383097432
45.4,22.4,6.578143919826381
45.4,22.5,5.978947205289819
45.4,22.6,6.885336811654146
45.4,22.7,2.0409520611633627
45.4,22.8,2.7376257877879993
45.4,22.9,2.596560078520506
45.4,23.0,2.8652908358301614
45.4,23.1,3.0727285876639945
45.4,23.2,6.677123669800616
45.4,23.3,8.030382787478056
45.4,23.4,7.121015600785182
45.4,23.5,6.428623308192964
45.4,23.6,3.2097944002479433
45.4,23.7,4.388896580225226
45.4,23.8,1.7425405517098842
45.4,23.9,5.4897432586011075
45.4,24.0,8.039624444674056
45.4,24.1,8.441343113958128
45.4,24.2,8.886940799669413
45.4,24.3,9.906990908151677
45.4,24.4,7.742219754106882
45.4,24.5,5.6883190412232825
45.4,24.6,5.727723421841099
45.4,24.7,6.914937493542703
45.4,24.8,8.021668044219409
45.4,24.9,4.157075111065202
45.4,25.0,6.539018493646014
45.4,25.1,5.349931811137497
45.4,25.2,7.33665306333298
45.4,25.3,4.169765471639637
45.4,25.4,2.0830457691910316
45.4,25.5,4.886663394978819
45.4,25.6,2.8476330199400817
45.4,25.7,3.7600904019010404
45.4,25.8,5.8852123153218185
45.4,25.9,4.949585701002164
45.4,26.0,6.5623008575265995
45.4,26.1,5.76503254468435
45.4,26.2,6.965071288356182
45.4,26.3,7.790051141646851
45.4,26.4,7.225971174708126
45.4,26.5,8.483432172745083
45.4,26.6,9.555431862795741
45.4,26.7,10.119250955677215
45.4,26.8,9.662967248682788
45.4,26.9,9.534709164169806
45.4,27.0,10.450394668870723
45.4,27.1,10.722106622584912
45.4,27.2,10.77413007542097
45.4,27.3,10.749003512759643
45.4,27.4,10.73431294555223
45.4,27.5,10.706135447876806
45.4,27.6,10.714607914040682
45.4,27.7,10.730529496848915
45.4,27.8,10.779256638082508
45.4,27.9,10.852271412335998
45.4,28.0,10.941880359541312
45.4,28.1,11.028357268312844
45.4,28.2,11.04928763301992
45.4,28.3,11.131352412439298
45.4,28.4,11.128277198057603
45.4,28.8,11.200611116850984
45.4,28.9,11.294011261494035
45.4,29.0,11.40577280710815
45.4,29.1,11.42407376795129
45.4,29.2,11.445387953300873
45.4,29.3,11.437466680442192
45.4,29.4,11.492792127285934
45.4,29.5,11.514524227709423
45.4,29.6,11.505606467610313
45.4,29.7,11.527832937286918
45.3,20.9,11.269156421117948
45.3,21.0,11.322226469676584
45.3,21.1,11.330309432792545
45.3,21.2,11.310177704308254
45.3,21.3,11.316257361297623
45.3,21.4,11.276419568137225
45.3,21.5,11.121663911561114
45.3,21.6,10.598657402624227
45.3,21.7,10.132853083996265
45.3,21.8,10.215787271412331
45.3,21.9,10.580646244446722
45.3,22.0,10.219921996073978
45.3,22.1,6.5139864655439785
45.3,22.2,8.983149602231574
45.3,22.3,9.910590453559337
45.3,22.4,6.783382580845135
45.3,22.5,5.1027353032338
45.3,22.6,2.051910321314194
45.3,22.7,2.6812888728174458
45.3,22.8,5.408993697696048
45.3,22.9,0.7857800392602522
45.3,23.0,7.306706787891304
45.3,23.1,6.695279987602056
45.3,23.2,4.2650051658229104
45.3,23.3,4.313906395288749
45.3,23.4,5.562759582601516
45.3,23.5,4.641953714226677
45.3,23.6,5.917789027792087
45.3,23.7,3.7870875090401923
45.3,23.8,4.067395392085958
45.3,23.9,4.464458105176149
45.3,24.0,3.860485587354059
45.3,24.1,4.699743775183404
45.3,24.2,5.448632090091923
45.3,24.3,8.337844302097299
45.3,24.4,7.691633949788192
45.3,24.5,8.4408218824258
45.3,24.6,7.187633536522381
45.3,24.7,6.529367703275145
45.3,24.8,8.953013741088952
45.3,24.9,8.465942246099818
45.3,25.0,8.398829941109614
45.3,25.1,7.345739745841532
45.3,25.2,6.598269449323291
45.3,25.3,1.9041781175741153
45.3,25.4,3.282078210558946
45.3,25.5,5.93091848331439
45.3,25.6,5.444644591383428
45.3,25.7,7.533476082239924
45.3,25.8,5.068858353135699
45.3,25.9,7.514415228845962
45.3,26.0,8.448742122120052
45.3,26.1,7.478783965285675
45.3,26.2,8.615668457485333
45.3,26.3,8.453264283500369
45.3,26.4,9.126709887385054
45.3,26.5,10.240608017357108
45.3,26.6,10.487101973344334
45.3,26.7,10.29973912594276
45.3,26.8,10.080122430003138
45.3,26.9,10.154677652650141
45.3,27.0,10.856049695216463
45.3,27.1,10.837952267796263
45.3,27.2,10.826523401177745
45.3,27.3,10.816817853084057
45.3,27.4,10.787918173364966
45.3,27.5,10.747646451079618
45.3,27.6,10.745896270275844
45.3,27.7,10.776971794606876
45.3,27.8,10.807777146399417
45.3,27.9,10.903330922615938
45.3,28.0,10.982393842339071
45.3,28.1,11.061407170162203
45.3,28.2,11.042787994627654
45.3,28.3,11.153249302613858
45.3,28.4,11.153126872610844
45.3,28.5,11.192768364500521
45.3,28.6,11.23140717016224
45.3,28.7,11.299472569480333
45.3,28.8,11.3324723628474
45.3,28.9,11.366389606364278
45.3,29.0,11.389326893274104
45.3,29.1,11.40986982126253
45.3,29.2,11.431791507387054
45.3,29.3,11.454711230499052
45.3,29.4,11.465793986982131
45.3,29.5,11.460163756586457
45.3,29.6,11.504413679099118
45.3,29.7,11.522234734993324
45.2,21.1,11.357155181320428
45.2,21.2,11.391880876123546
45.2,21.3,11.317353548920376
45.2,21.4,11.186603471432957
45.2,21.5,10.858040086785902
45.2,21.6,11.002516272342183
45.2,21.7,10.862813823742174
45.2,21.8,10.938788097944045
45.2,21.9,10.293434755656616
45.2,22.0,8.35195836346731
45.2,22.1,6.315488686847813
45.2,22.2,7.881640148775699
45.2,22.3,9.674117160863766
45.2,22.4,6.151998656886007
45.2,22.5,7.316937183593323
45.2,22.6,2.1291156111168634
45.2,22.7,6.884340324413638
45.2,22.8,7.716969728277681
45.2,22.9,4.680117264180161
45.2,23.0,7.407216138030798
45.2,23.1,6.239594482901105
45.2,23.2,8.573552019836766
45.2,23.3,7.721278024589319
45.2,23.4,8.029425043909493
45.2,23.5,7.664088232255417
45.2,23.6,8.34256793057133
45.2,23.7,8.204352722388705
45.2,23.8,8.284997933670818
45.2,23.9,8.320378654819727
45.2,24.0,7.138739539208605
45.2,24.1,8.536863312325679
45.2,24.2,8.669122326686596
45.2,24.3,9.136518751937203
45.2,24.4,9.209781485690746
45.2,24.5,8.500245893170796
45.2,24.6,9.091349312945537
45.2,24.7,9.381626717636125
45.2,24.8,8.506657195991354
45.2,24.9,9.289128525674185
45.2,25.0,9.098928091744947
45.2,25.1,8.395848228122768
45.2,25.2,7.8452996177290935
45.2,25.3,7.276777043082956
45.2,25.4,7.877462031201595
45.2,25.5,8.040097117470806
45.2,25.6,7.668748321107538
45.2,25.7,7.780872507490409
45.2,25.8,8.330543961153039
45.2,25.9,9.319761855563547
45.2,26.0,9.005483004442658
45.2,26.1,9.53169025725803
45.2,26.2,9.16662103523091
45.2,26.3,8.161498088645498
45.2,26.4,9.807195474739117
45.2,26.5,8.530859076350877
45.2,26.6,10.5962134518029
45.2,26.7,10.75864293832008
45.2,26.8,10.87054189482385
45.2,26.9,10.864282983779333
45.2,27.0,10.882249199297464
45.2,27.1,10.864771154044888
45.2,27.2,10.847147949168306
45.2,27.3,10.824735509866748
45.2,27.4,10.814957123669748
45.2,27.5,10.778729724145107
45.2,27.6,10.788474015910777
45.2,27.7,10.824312428969918
45.2,27.8,10.898234838309774
45.2,27.9,10.978380514515942
45.2,28.0,11.01346781692317
45.2,28.1,11.07932327719807
45.2,28.2,11.083357268312815
45.2,28.3,10.113633123256552
45.2,28.4,9.90006457278642
45.2,28.5,11.05774408513278
45.2,28.6,10.82999741708853
45.2,28.7,11.238726108069008
45.2,28.8,11.302117470813009
45.2,28.9,11.322958983365993
45.2,29.0,11.335013431139599
45.2,29.1,11.385081620002172
45.2,29.2,11.414887385060478
45.2,29.3,11.437487860316221
45.2,29.4,11.454268519475178
45.2,29.5,11.47183645004648
45.2,29.6,11.49186744498398
45.2,29.7,11.51261648930666
45.2,29.8,11.531200537245539
45.1,21.4,11.09208079347036
45.1,21.5,10.469041223266798
45.1,21.6,11.258716293005513
45.1,21.7,10.712202706891222
45.1,21.8,9.299134724661561
45.1,21.9,8.15877105072841
45.1,22.0,5.399046389089798
45.1,22.1,5.6134223576816105
45.1,22.2,8.052379894617204
45.1,22.3,8.789217377828246
45.1,22.4,7.480323897096807
45.1,22.5,5.768319041223283
45.1,22.6,4.356029031924815
45.1,22.7,7.388703378448162
45.1,22.8,9.262631470193183
45.1,22.9,7.67814650273788
45.1,23.0,9.056176774460207
45.1,23.1,9.82150170472159
45.1,23.2,9.690938630023723
45.1,23.3,10.047991528050414
45.1,23.4,9.250083686331237
45.1,23.5,8.995898336605013
45.1,23.6,9.69958518441988
45.1,23.7,9.739468953404264
45.1,23.8,9.599167785928302
45.1,23.9,8.219121810104369
45.1,24.0,9.35454179150734
45.1,24.1,9.502490443227536
45.1,24.2,10.245484554189513
45.1,24.3,9.659003512759577
45.1,24.4,9.96767382994112
45.1,24.5,9.37865378654824
45.1,24.6,8.828393429073266
45.1,24.7,8.634069118710594
45.1,24.8,9.069321727451177
45.1,24.9,8.926994007645426
45.1,25.0,9.679269036057438
45.1,25.1,9.440471123049864
45.1,25.2,9.060186486207296
45.1,25.3,8.778069531976469
45.1,25.4,8.790481454695733
45.1,25.5,7.827124186382885
45.1,25.6,8.326068808761235
45.1,25.7,8.915942762682018
45.1,25.8,9.570243826841601
45.1,25.9,9.956880876123659
45.1,26.0,10.236555945862202
45.1,26.1,10.341445913834058
45.1,26.2,10.624524744291744
45.1,26.3,9.124309846058514
45.1,26.4,8.643645521231505
45.1,26.5,9.743302510589903
45.1,26.6,10.757074594482946
45.1,26.7,11.026746048145506
45.1,26.8,10.86233650170464
45.1,26.9,10.908298894513907
45.1,27.0,10.907337534869242
45.1,27.1,10.877696559561924
45.1,27.2,10.856290422564307
45.1,27.3,10.827360264490164
45.1,27.4,10.825086269242725
45.1,27.5,10.802472362847412
45.1,27.6,10.856899989668369
45.1,27.7,10.894844508730158
45.1,27.8,10.922084926128724
45.1,27.9,11.012969315011885
45.1,28.0,11.070240727347949
45.1,28.1,11.10414815580116
45.1,28.2,10.1955615249509
45.1,28.3,10.62914402314282
45.1,28.4,10.818156317801465
45.1,28.5,10.572092674863153
45.1,28.6,10.795745944829017
45.1,28.7,11.078745221613715
45.1,28.8,10.723358818059657
45.1,28.9,10.995854943692533
45.1,29.0,11.143209009195186
45.1,29.1,11.375555325963555
45.1,29.2,11.397900609567037
45.1,29.3,11.422469779936003
45.1,29.4,11.445357474945759
45.1,29.5,11.464590350242762
45.1,29.6,11.484645624547975
45.1,29.7,11.503410992871176
45.0,21.3,11.392646967661893
45.0,21.4,11.444529910114662
45.0,21.5,11.317168612460032
45.0,21.6,10.827106622585003
45.0,21.7,10.664151255294968
45.0,21.8,7.560503151151966
45.0,21.9,9.260456658745804
45.0,22.0,7.581646347763177
45.0,22.1,8.488941006302278
45.0,22.2,9.570580121913466
45.0,22.3,9.922447566897421
45.0,22.4,8.013635706167967
45.0,22.5,8.721679409029877
45.0,22.6,5.359676102903195
45.0,22.7,7.269665254675117
45.0,22.8,9.256362744085134
45.0,22.9,10.435534662671722
45.0,23.0,9.582409856390164
45.0,23.1,10.494942659365668
45.0,23.2,10.549197747701172
45.0,23.3,10.45967610290315
45.0,23.4,10.1053373282364
45.0,23.5,10.16961204669898
45.0,23.6,10.177858766401538
45.0,23.7,9.674815063539565
45.0,23.8,10.010335261907255
45.0,23.9,9.48154871371014
45.0,24.0,9.400033577848937
45.0,24.1,9.878470399834702
45.0,24.2,10.57373643971483
45.0,24.3,10.57485174088233
45.0,24.4,10.048963735923113
45.0,24.5,9.722645417915023
45.0,24.6,9.583819609463804
45.0,24.7,10.022896993491164
45.0,24.8,9.237706891207782
45.0,24.9,9.969421427833487
45.0,25.0,9.088800495919026
45.0,25.1,9.518883149085667
45.0,25.2,9.617931604504655
45.0,25.3,9.573911044529384
45.0,25.4,9.751138547370557
45.0,25.5,10.028450253125344
45.0,25.6,9.216649963839261
45.0,25.7,9.152379894617168
45.0,25.8,9.879731377208492
45.0,25.9,10.20475565657611
45.0,26.0,10.476154561421668
45.0,26.1,10.575573406343612
45.0,26.2,10.102827771463934
45.0,26.3,10.58176051244958
45.0,26.4,10.77378241553881
45.0,26.5,10.98163136687668
45.0,26.6,11.004418328339755
45.0,26.7,11.00380514515961
45.0,26.8,10.938261700588837
45.0,26.9,10.993134104762856
45.0,27.0,10.970561008368614
45.0,27.1,10.890637462547783
45.0,27.2,10.884379584667835
45.0,27.3,10.869793883665642
45.0,27.4,10.838846471742986
45.0,27.5,10.820423597479051
45.0,27.6,10.863147019320145
45.0,27.7,10.916095671040393
45.0,27.8,10.97625994420911
45.0,27.9,11.01391104452943
45.0,28.0,11.07935065605952
45.0,28.1,11.135204566587433
45.0,28.2,10.98386661845229
45.0,28.3,10.05145521231528
45.0,28.4,10.446654096497609
45.0,28.5,10.748192995144118
45.0,28.6,11.09182663498295
45.0,28.7,11.06657557598921
45.0,28.8,10.7670115714433
45.0,28.9,11.339179150738683
45.0,29.0,11.386337948135136
45.0,29.1,11.37975617315842
45.0,29.2,11.315901952681088
45.0,29.3,11.452729620828638
45.0,29.4,11.46913420807933
45.0,29.5,11.482085959293274
45.0,29.6,11.495301167476013
45.0,29.7,11.507372145882893
44.9,21.3,11.39425663808246
44.9,21.4,11.49392654199818
44.9,21.5,10.981960946378749
44.9,21.6,10.862964149189027
44.9,21.7,10.428128938939961
44.9,21.8,9.156622068395492
44.9,21.9,8.363693046802352
44.9,22.0,10.52277043082961
44.9,22.1,9.51372042566384
44.9,22.2,7.744613596445898
44.9,22.3,7.669064469469957
44.9,22.4,8.001357578262153
44.9,22.5,7.4726603988015174
44.9,22.6,8.562202706891268
44.9,22.7,9.189514412645922
44.9,22.8,10.098363983882567
44.9,22.9,10.509513379481445
44.9,23.0,9.909498915177192
44.9,23.1,9.84382115921075
44.9,23.2,10.674294348589672
44.9,23.3,10.267660398801583
44.9,23.4,10.59872300857519
44.9,23.5,10.598676516169009
44.9,23.6,9.518120673623288
44.9,23.7,10.244632709990658
44.9,23.8,10.284581568343865
44.9,23.9,9.92106519268525
44.9,24.0,10.237654199814024
44.9,24.1,9.574293832007452
44.9,24.2,10.459008678582425
44.9,24.3,10.578797913007497
44.9,24.4,10.251405620415328
44.9,24.5,10.072409339807857
44.9,24.6,10.076609670420472
44.9,24.7,10.05553931191237
44.9,24.8,10.032314805248548
44.9,24.9,10.236043496228897
44.9,25.0,9.528232255398216
44.9,25.1,9.96782260564105
44.9,25.2,9.650049075317694
44.9,25.3,9.751295071804924
44.9,25.4,10.055533629507218
44.9,25.5,10.168003926025447
44.9,25.6,10.248956503771034
44.9,25.7,10.247007438784998
44.9,25.8,10.341923235871455
44.9,25.9,10.482217171195375
44.9,26.0,10.630366256844704
44.9,26.1,10.70041584874463
44.9,26.2,10.920834796983161
44.9,26.3,10.929453972517768
44.9,26.4,11.053225023246208
44.9,26.5,11.115374005579097
44.9,26.6,10.952295691703677
44.9,26.7,10.92286031614832
44.9,26.8,10.946458311809058
44.9,26.9,10.950678272548869
44.9,27.0,10.934809381134464
44.9,27.1,10.922063229672577
44.9,27.2,10.906008368633039
44.9,27.3,10.908974584151174
44.9,27.4,10.885785205083154
44.9,27.5,10.901372559148665
44.9,27.6,10.871553879532984
44.9,27.7,10.97122171711957
44.9,27.8,11.034508213658482
44.9,27.9,11.094664221510527
44.9,28.0,11.149597582394804
44.9,28.1,11.178720425663789
44.9,28.2,11.067659365637027
44.9,28.3,10.440656576092632
44.9,28.4,9.642864965389014
44.9,28.5,10.735786754830082
44.9,28.6,10.708334022109703
44.9,28.7,10.711565244343394
44.9,28.8,11.369863105692719
44.9,28.9,11.396011468126876
44.9,29.0,11.426048662051825
44.9,29.1,11.453497778696152
44.9,29.2,11.476750180803801
44.9,29.3,11.496747081310094
44.9,29.4,11.511197437751878
44.9,29.5,11.523395495402374
44.9,29.6,11.536967661948617
44.9,29.7,11.553399628060735
44.8,21.3,11.636217067879008
44.8,21.4,10.345840995970638
44.8,21.5,11.322253331955666
44.8,21.6,10.982578262217137
44.8,21.7,9.837423804111996
44.8,21.8,9.18099338774667
44.8,21.9,8.133880566174188
44.8,22.0,8.155519165203005
44.8,22.1,6.752573612976533
44.8,22.2,6.257467197024527
44.8,22.3,8.569714329992774
44.8,22.4,9.283386196921201
44.8,22.5,10.462278127905705
44.8,22.6,7.855080070255263
44.8,22.7,9.734875503667732
44.8,22.8,10.34152650067157
44.8,22.9,10.036811654096473
44.8,23.0,10.340857010021683
44.8,23.1,10.069180183903274
44.8,23.2,10.594709680752208
44.8,23.3,10.917771463994193
44.8,23.4,9.71076454179152
44.8,23.5,10.775255708234365
44.8,23.6,9.957186692840176
44.8,23.7,10.42294658539107
44.8,23.8,9.682652133484913
44.8,23.9,10.043349519578516
44.8,24.0,10.364266453146017
44.8,24.1,10.531032131418575
44.8,24.2,10.709168819092806
44.8,24.3,10.842568447153633
44.8,24.4,10.031358611426832
44.8,24.5,10.01661845231942
44.8,24.6,10.239972104556257
44.8,24.7,10.394084616179422
44.8,24.8,10.134185349726168
44.8,24.9,10.212602541584856
44.8,25.0,10.380779522677933
44.8,25.1,10.251541481557986
44.8,25.2,10.199268519475131
44.8,25.3,10.158078830457717
44.8,25.4,10.250287736336439
44.8,25.5,10.336002686227888
44.8,25.6,10.407127285876609
44.8,25.7,10.461711437131937
44.8,25.8,10.52528618658948
44.8,25.9,10.634259737576182
44.8,26.0,10.808894513896101
44.8,26.1,10.91481454695732
44.8,26.2,11.007300340944314
44.8,26.3,11.070619382167658
44.8,26.4,11.07089472052899
44.8,26.5,11.0393651203637
44.8,26.6,10.93386403554081
44.8,26.7,10.92022936253742
44.8,26.8,10.894530943279266
44.8,26.9,10.924606880876055
44.8,27.0,10.921884492199604
44.8,27.1,10.896428866618471
44.8,27.2,10.920324930261422
44.8,27.3,10.902664531459841
44.8,27.4,10.91285515032539
44.8,27.5,10.908916726934645
44.8,27.6,10.958325756793052
44.8,27.7,10.990534146089464
44.8,27.8,11.09808502944519
44.8,27.9,11.129782002272961
44.8,28.0,11.213864035540908
44.8,28.1,11.185330612666602
44.8,28.2,10.631566794090283
44.8,28.3,10.740047525570793
44.8,28.4,9.815802252298754
44.8,28.5,9.878633639838796
44.8,28.6,11.04388211592109
44.8,28.7,11.13506353962191
44.8,28.8,10.83592003306126
44.8,28.9,11.477570513482775
44.8,29.0,11.48360781072435
44.8,29.1,11.502366463477596
44.8,29.2,11.51923700795542
44.8,29.3,11.537780762475464
44.8,29.4,11.553024589317026
44.8,29.5,11.57083583014775
44.8,29.6,11.58275544994325
44.7,21.4,11.517767847918156
44.7,21.5,11.357052381444307
44.7,21.6,11.433072114887949
44.7,21.7,9.133798429589813
44.7,21.8,9.585442711023862
44.7,21.9,9.864185866308553
44.7,22.0,10.306914453972478
44.7,22.1,9.425971691290442
44.7,22.2,8.91460894720528
44.7,22.3,8.92150945345595
44.7,22.4,11.147887695009855
44.7,22.5,11.283681165409604
44.7,22.6,10.513785515032545
44.7,22.7,10.942077177394344
44.7,22.8,9.563671350346118
44.7,22.9,10.316697489410018
44.7,23.0,10.156955780555874
44.7,23.1,10.03169955573931
44.7,23.2,10.15422460998034
44.7,23.3,10.984372352515733
44.7,23.4,11.074995867341691
44.7,23.5,11.079979853290618
44.7,23.6,10.060900919516516
44.7,23.7,10.1079564004545
44.7,23.8,10.18563746254774
44.7,23.9,10.677681578675381
44.7,24.0,10.538097427420263
44.7,24.1,10.211888108275657
44.7,24.2,10.40985639012296
44.7,24.3,10.885788821159148
44.7,24.4,10.342192375245373
44.7,24.5,10.42263715259837
44.7,24.6,10.332605641078624
44.7,24.7,10.382981712986872
44.7,24.8,10.432982229569193
44.7,24.9,10.353955470606449
44.7,25.0,10.444154871370953
44.7,25.1,10.385345076970788
44.7,25.2,10.440990288252987
44.7,25.3,10.45881650997004
44.7,25.4,10.50683335055273
44.7,25.5,10.490943279264407
44.7,25.6,10.515427213555038
44.7,25.7,10.618563384647139
44.7,25.8,10.565772807108187
44.7,25.9,10.715205599752048
44.7,26.0,10.70200588903814
44.7,26.1,10.912602541584901
44.7,26.2,10.929511313152151
44.7,26.3,11.010417398491576
44.7,26.4,10.965132761648926
44.7,26.5,11.024022626304387
44.7,26.6,10.997835003616109
44.7,26.7,10.949081516685643
44.7,26.8,10.873318008058758
44.7,26.9,10.9002004339291
44.7,27.0,10.923267899576318
44.7,27.1,10.959623411509428
44.7,27.2,10.928696662878432
44.7,27.3,10.916493439404936
44.7,27.4,10.90176361194337
44.7,27.5,10.909080483521059
44.7,27.6,10.999584151255291
44.7,27.7,11.025801219134152
44.7,27.8,11.13340737679515
44.7,27.9,11.164388883149089
44.7,28.0,11.032020869924624
44.7,28.1,10.803560285153472
44.7,28.2,10.928240004132643
44.7,28.3,10.430293418741655
44.7,28.4,10.52723111891728
44.7,28.5,10.026017150532041
44.7,28.6,11.121896890174595
44.7,28.7,11.429103729724044
44.7,28.8,11.485233495195722
44.7,28.9,11.516010434962347
44.7,29.0,11.53421014567624
44.7,29.1,11.54995505734063
44.7,29.2,11.571374625477807
44.6,21.6,10.733998863518956
44.6,21.7,8.9688526707304
44.6,21.8,8.890301684058267
44.6,21.9,11.170450459758245
44.6,22.0,11.491662361814244
44.6,22.1,7.2494271102386625
44.6,22.2,8.550277404690558
44.6,22.3,8.325693253435263
44.6,22.4,9.37229827461512
44.6,22.5,10.57106777559659
44.6,22.6,11.583801012501324
44.6,22.7,11.642288976133901
44.6,22.8,10.295850294451917
44.6,22.9,10.563034404380693
44.6,23.0,9.997413989048471
44.6,23.1,10.915162206839554
44.6,23.2,10.35214278334535
44.6,23.3,10.593097427420156
44.6,23.4,11.099833660502107
44.6,23.5,11.17272807108172
44.6,23.6,10.381412852567331
44.6,23.7,10.931297138134113
44.6,23.8,10.635421014567637
44.6,23.9,10.447188759169322
44.6,24.0,10.516459344973736
44.6,24.1,10.606379791300741
44.6,24.2,10.507139683851694
44.6,24.3,11.069605847711506
44.6,24.4,10.572331335881788
44.6,24.5,10.695567723938439
44.6,24.6,10.680021696456317
44.6,24.7,10.60272962082858
44.6,24.8,10.579057237317821
44.6,24.9,10.66094069635293
44.6,25.0,10.535310982539581
44.6,25.1,10.547307056514079
44.6,25.2,10.509869821262505
44.6,25.3,10.551360161173696
44.6,25.4,10.604656989358375
44.6,25.5,10.625503151151944
44.6,25.6,10.645312015704091
44.6,25.7,10.673236388056656
44.6,25.8,10.73030323380513
44.6,25.9,10.791566794090274
44.6,26.0,10.806459861556002
44.6,26.1,10.854505630747072
44.6,26.2,10.905419464820797
44.6,26.3,10.874429693150072
44.6,26.4,10.904010744911714
44.6,26.5,10.957816923235923
44.6,26.6,10.893721975410667
44.6,26.7,10.879481867961548
44.6,26.8,10.81721045562557
44.6,26.9,11.047864448806632
44.6,27.0,11.049750490753075
44.6,27.1,10.953820126046102
44.6,27.2,10.982159313978777
44.6,27.3,11.014005579088819
44.6,27.4,11.040019113544778
44.6,27.5,11.103279264386856
44.6,27.6,11.14558063849571
44.6,27.7,11.201412335985166
44.6,27.8,11.152332369046443
44.6,27.9,11.209396631883411
44.6,28.0,11.384567620621949
44.6,28.1,11.31760874057237
44.6,28.2,10.84760770740783
44.6,28.3,11.014632709990682
44.6,28.4,11.101201053827872
44.6,28.5,10.669475668974089
44.6,28.6,10.746711437131923
44.6,28.7,11.23480834796981
44.6,28.8,11.557614939559826
44.6,28.9,11.565873540654977
44.6,29.0,11.5884879636326
44.5,22.0,9.884113028205366
44.5,22.1,10.486446946998672
44.5,22.2,11.608042669697248
44.5,22.3,9.922095774356892
44.5,22.4,11.465783655336256
44.5,22.5,11.723003926025397
44.5,22.6,11.527543651203615
44.5,22.7,11.359044322760575
44.5,22.8,10.964202913524142
44.5,22.9,10.125924165719619
44.5,23.0,10.104598098977165
44.5,23.1,10.159551089988607
44.5,23.2,10.820019113544769
44.5,23.3,10.98092106622579
44.5,23.4,10.5472636636016
44.5,23.5,10.662014670937138
44.5,23.6,11.02322450666397
44.5,23.7,10.966494472569497
44.5,23.8,10.723005475772263
44.5,23.9,10.570895237111184
44.5,24.0,10.667648000826503
44.5,24.1,10.674381650996967
44.5,24.2,10.801504804215307
44.5,24.3,11.136384957123637
44.5,24.4,10.811989358404805
44.5,24.5,10.774097530736602
44.5,24.6,10.894381650996975
44.5,24.7,10.779084616179349
44.5,24.8,10.749183799979317
44.5,24.9,10.69159778902781
44.5,25.0,10.680645727864468
44.5,25.1,10.668798946172084
44.5,25.2,10.62608947205293
44.5,25.3,10.627467713606775
44.5,25.4,10.670898853187301
44.5,25.5,10.689589317078159
44.5,25.6,10.65201415435482
44.5,25.7,10.799489616695967
44.5,25.8,10.811945448909995
44.5,25.9,10.852486827151594
44.5,26.0,10.898035954127508
44.5,26.1,10.922132451699536
44.5,26.2,10.895469056720755
44.5,26.3,10.89610755243304
44.5,26.4,10.927687777662973
44.5,26.5,10.999688500878138
44.5,26.6,10.964250955677294
44.5,26.7,10.967574646141143
44.5,26.8,10.930440128112435
44.5,26.9,10.900687571030058
44.5,27.0,10.933118090711822
44.5,27.1,10.909698832524029
44.5,27.2,10.954640975307361
44.5,27.3,10.973732307056562
44.5,27.4,11.024886868478118
44.5,27.5,11.032229569170461
44.5,27.6,11.079629610496998
44.5,27.7,11.007182560181894
44.5,27.8,11.077446533732829
44.5,27.9,11.266133381547693
44.5,28.0,11.433609360471158
44.5,28.1,11.17863157350968
44.5,28.2,11.313117057547238
44.5,28.3,10.729612563281355
44.5,28.4,11.260728897613385
44.5,28.5,11.337686227916004
44.5,28.6,11.147365430313085
44.5,28.7,11.516173674966428
44.5,28.8,11.604271618968825
44.5,28.9,11.606343113957971
44.4,22.1,9.360621448496698
44.4,22.2,9.8734926128732
44.4,22.4,11.576526500671555
